Sign_up,User_id,Status
7/31/2019 0:00,4uv0bn12ZkubxI,Active
4/30/2020 0:00,4uv0bn12ZkubxI,Active
7/31/2020 0:00,4uv0bn12ZkubxI,Active
2/29/2020 0:00,4uv0bn12ZkubxI,Active
1/31/2019 0:00,4uv0bn12ZkubxI,Active
6/30/2019 0:00,4uv0bn12ZkubxI,Active
8/31/2019 0:00,4uv0bn12ZkubxI,Active
9/30/2020 0:00,4uv0bn12ZkubxI,Active
2/28/2019 0:00,4uv0bn12ZkubxI,Active
11/30/2018 0:00,4uv0bn12ZkubxI,Active
1/31/2020 0:00,4uv0bn12ZkubxI,Active
9/30/2019 0:00,4uv0bn12ZkubxI,Active
6/30/2020 0:00,4uv0bn12ZkubxI,Active
11/30/2019 0:00,4uv0bn12ZkubxI,Active
5/31/2019 0:00,4uv0bn12ZkubxI,Active
3/31/2019 0:00,4uv0bn12ZkubxI,Active
12/31/2018 0:00,4uv0bn12ZkubxI,Active
3/31/2020 0:00,4uv0bn12ZkubxI,New
4/30/2019 0:00,4uv0bn12ZkubxI,Active
12/31/2019 0:00,4uv0bn12ZkubxI,Active
10/31/2019 0:00,4uv0bn12ZkubxI,Active
5/31/2020 0:00,4uv0bn12ZkubxI,Active
10/31/2020 0:00,4uv0bn12ZkubxI,Active
8/31/2020 0:00,4uv0bn12ZkubxI,Active
10/31/2020 0:00,APinSD6r5ODbQJ,Active
6/30/2020 0:00,APinSD6r5ODbQJ,Active
1/31/2020 0:00,APinSD6r5ODbQJ,Active
7/31/2020 0:00,APinSD6r5ODbQJ,Active
2/29/2020 0:00,APinSD6r5ODbQJ,Active
3/31/2020 0:00,APinSD6r5ODbQJ,Active
10/31/2019 0:00,APinSD6r5ODbQJ,Active
8/31/2019 0:00,APinSD6r5ODbQJ,Active
9/30/2020 0:00,APinSD6r5ODbQJ,Active
3/31/2019 0:00,APinSD6r5ODbQJ,Active
11/30/2018 0:00,APinSD6r5ODbQJ,Active
12/31/2019 0:00,APinSD6r5ODbQJ,Active
11/30/2019 0:00,APinSD6r5ODbQJ,Active
12/31/2018 0:00,APinSD6r5ODbQJ,Active
6/30/2019 0:00,APinSD6r5ODbQJ,Active
1/31/2019 0:00,APinSD6r5ODbQJ,Active
5/31/2019 0:00,APinSD6r5ODbQJ,Active
9/30/2019 0:00,APinSD6r5ODbQJ,Active
8/31/2020 0:00,APinSD6r5ODbQJ,Active
2/28/2019 0:00,APinSD6r5ODbQJ,Active
7/31/2019 0:00,APinSD6r5ODbQJ,Active
5/31/2020 0:00,APinSD6r5ODbQJ,Active
4/30/2019 0:00,APinSD6r5ODbQJ,Active
4/30/2020 0:00,APinSD6r5ODbQJ,Active
2/29/2020 0:00,9dTaFMJyzzqjbc,Active
4/30/2019 0:00,9dTaFMJyzzqjbc,Active
1/31/2019 0:00,9dTaFMJyzzqjbc,Active
5/31/2019 0:00,9dTaFMJyzzqjbc,Active
10/31/2019 0:00,9dTaFMJyzzqjbc,Active
8/31/2019 0:00,9dTaFMJyzzqjbc,Active
3/31/2019 0:00,9dTaFMJyzzqjbc,Active
3/31/2020 0:00,9dTaFMJyzzqjbc,Active
6/30/2019 0:00,9dTaFMJyzzqjbc,Active
12/31/2018 0:00,9dTaFMJyzzqjbc,Active
1/31/2020 0:00,9dTaFMJyzzqjbc,Active
11/30/2018 0:00,9dTaFMJyzzqjbc,Active
9/30/2020 0:00,9dTaFMJyzzqjbc,Active
8/31/2020 0:00,9dTaFMJyzzqjbc,Active
7/31/2019 0:00,9dTaFMJyzzqjbc,Active
9/30/2019 0:00,9dTaFMJyzzqjbc,Active
5/31/2020 0:00,9dTaFMJyzzqjbc,Active
10/31/2020 0:00,9dTaFMJyzzqjbc,Active
4/30/2020 0:00,9dTaFMJyzzqjbc,Active
11/30/2019 0:00,9dTaFMJyzzqjbc,Active
7/31/2020 0:00,9dTaFMJyzzqjbc,Active
6/30/2020 0:00,9dTaFMJyzzqjbc,Active
2/28/2019 0:00,9dTaFMJyzzqjbc,Active
12/31/2019 0:00,9dTaFMJyzzqjbc,Active
4/30/2019 0:00,DlSZH8Kx9aFpOh,Active
5/31/2019 0:00,DlSZH8Kx9aFpOh,Active
1/31/2019 0:00,DlSZH8Kx9aFpOh,Active
1/31/2020 0:00,DlSZH8Kx9aFpOh,Active
11/30/2018 0:00,DlSZH8Kx9aFpOh,Active
7/31/2019 0:00,DlSZH8Kx9aFpOh,Active
7/31/2020 0:00,DlSZH8Kx9aFpOh,Active
9/30/2020 0:00,DlSZH8Kx9aFpOh,Active
10/31/2019 0:00,DlSZH8Kx9aFpOh,Active
11/30/2019 0:00,DlSZH8Kx9aFpOh,Active
6/30/2020 0:00,DlSZH8Kx9aFpOh,Active
5/31/2020 0:00,DlSZH8Kx9aFpOh,Active
12/31/2018 0:00,DlSZH8Kx9aFpOh,Active
10/31/2020 0:00,DlSZH8Kx9aFpOh,Active
2/28/2019 0:00,DlSZH8Kx9aFpOh,Active
3/31/2019 0:00,DlSZH8Kx9aFpOh,Active
9/30/2019 0:00,DlSZH8Kx9aFpOh,Active
2/29/2020 0:00,DlSZH8Kx9aFpOh,Active
8/31/2019 0:00,DlSZH8Kx9aFpOh,Active
4/30/2020 0:00,DlSZH8Kx9aFpOh,Active
6/30/2019 0:00,DlSZH8Kx9aFpOh,Active
3/31/2020 0:00,DlSZH8Kx9aFpOh,Active
12/31/2019 0:00,DlSZH8Kx9aFpOh,Active
8/31/2020 0:00,DlSZH8Kx9aFpOh,Active
8/31/2019 0:00,4vFOynpB9s7YAe,Active
9/30/2019 0:00,4vFOynpB9s7YAe,Active
5/31/2019 0:00,4vFOynpB9s7YAe,Active
11/30/2018 0:00,4vFOynpB9s7YAe,Active
12/31/2018 0:00,4vFOynpB9s7YAe,Active
7/31/2019 0:00,4vFOynpB9s7YAe,Active
6/30/2019 0:00,4vFOynpB9s7YAe,Active
1/31/2019 0:00,4vFOynpB9s7YAe,Active
4/30/2019 0:00,4vFOynpB9s7YAe,Active
2/28/2019 0:00,4vFOynpB9s7YAe,Active
3/31/2019 0:00,4vFOynpB9s7YAe,Active
8/31/2020 0:00,HmmXw9VZN4PS5M,Active
10/31/2020 0:00,HmmXw9VZN4PS5M,Active
9/30/2020 0:00,HmmXw9VZN4PS5M,Active
8/31/2020 0:00,4vJuUHXp4lBoa7,Active
3/31/2019 0:00,4vJuUHXp4lBoa7,Active
12/31/2019 0:00,4vJuUHXp4lBoa7,Active
4/30/2020 0:00,4vJuUHXp4lBoa7,Active
10/31/2019 0:00,4vJuUHXp4lBoa7,Active
6/30/2019 0:00,4vJuUHXp4lBoa7,Active
11/30/2018 0:00,4vJuUHXp4lBoa7,Active
9/30/2019 0:00,4vJuUHXp4lBoa7,Active
2/29/2020 0:00,4vJuUHXp4lBoa7,Active
11/30/2019 0:00,4vJuUHXp4lBoa7,Active
12/31/2018 0:00,4vJuUHXp4lBoa7,Active
7/31/2019 0:00,4vJuUHXp4lBoa7,Active
1/31/2019 0:00,4vJuUHXp4lBoa7,Active
5/31/2020 0:00,4vJuUHXp4lBoa7,Active
3/31/2020 0:00,4vJuUHXp4lBoa7,Active
10/31/2020 0:00,4vJuUHXp4lBoa7,Active
8/31/2019 0:00,4vJuUHXp4lBoa7,Active
1/31/2020 0:00,4vJuUHXp4lBoa7,Active
5/31/2019 0:00,4vJuUHXp4lBoa7,Active
4/30/2019 0:00,4vJuUHXp4lBoa7,Active
7/31/2020 0:00,4vJuUHXp4lBoa7,Active
6/30/2020 0:00,4vJuUHXp4lBoa7,New
9/30/2020 0:00,4vJuUHXp4lBoa7,Active
2/28/2019 0:00,4vJuUHXp4lBoa7,Active
11/30/2019 0:00,C4VopN4O05KF1z,Active
1/31/2019 0:00,C4VopN4O05KF1z,Active
3/31/2019 0:00,C4VopN4O05KF1z,Active
8/31/2019 0:00,C4VopN4O05KF1z,Active
4/30/2019 0:00,C4VopN4O05KF1z,Active
9/30/2020 0:00,C4VopN4O05KF1z,Active
6/30/2020 0:00,C4VopN4O05KF1z,Active
5/31/2019 0:00,C4VopN4O05KF1z,Active
4/30/2020 0:00,C4VopN4O05KF1z,Active
3/31/2020 0:00,C4VopN4O05KF1z,Active
11/30/2018 0:00,C4VopN4O05KF1z,Active
5/31/2020 0:00,C4VopN4O05KF1z,Active
6/30/2019 0:00,C4VopN4O05KF1z,Active
10/31/2019 0:00,C4VopN4O05KF1z,Active
2/28/2019 0:00,C4VopN4O05KF1z,Active
7/31/2019 0:00,C4VopN4O05KF1z,Active
12/31/2018 0:00,C4VopN4O05KF1z,Active
2/29/2020 0:00,C4VopN4O05KF1z,Active
1/31/2020 0:00,C4VopN4O05KF1z,Active
12/31/2019 0:00,C4VopN4O05KF1z,Active
9/30/2019 0:00,C4VopN4O05KF1z,Active
7/31/2020 0:00,C4VopN4O05KF1z,Active
8/31/2020 0:00,C4VopN4O05KF1z,Active
10/31/2020 0:00,C4VopN4O05KF1z,Active
1/31/2019 0:00,4vaI3O2fWtD9Fe,Active
7/31/2019 0:00,4vaI3O2fWtD9Fe,Active
6/30/2019 0:00,4vaI3O2fWtD9Fe,Active
2/28/2019 0:00,4vaI3O2fWtD9Fe,Active
11/30/2018 0:00,4vaI3O2fWtD9Fe,Active
9/30/2019 0:00,4vaI3O2fWtD9Fe,Active
5/31/2019 0:00,4vaI3O2fWtD9Fe,Active
12/31/2018 0:00,4vaI3O2fWtD9Fe,Active
3/31/2019 0:00,4vaI3O2fWtD9Fe,Active
4/30/2019 0:00,4vaI3O2fWtD9Fe,Active
8/31/2019 0:00,4vaI3O2fWtD9Fe,Active
2/29/2020 0:00,4wMNioSQpZSC6k,Active
8/31/2019 0:00,4wMNioSQpZSC6k,Active
7/31/2019 0:00,4wMNioSQpZSC6k,Active
12/31/2019 0:00,4wMNioSQpZSC6k,Active
10/31/2020 0:00,4wMNioSQpZSC6k,Active
6/30/2020 0:00,4wMNioSQpZSC6k,Active
10/31/2019 0:00,4wMNioSQpZSC6k,Active
11/30/2019 0:00,4wMNioSQpZSC6k,Active
9/30/2020 0:00,4wMNioSQpZSC6k,Active
1/31/2020 0:00,4wMNioSQpZSC6k,Active
3/31/2019 0:00,4wMNioSQpZSC6k,Active
7/31/2020 0:00,4wMNioSQpZSC6k,Active
3/31/2020 0:00,4wMNioSQpZSC6k,Active
5/31/2019 0:00,4wMNioSQpZSC6k,Active
9/30/2019 0:00,4wMNioSQpZSC6k,Active
5/31/2020 0:00,4wMNioSQpZSC6k,Active
12/31/2018 0:00,4wMNioSQpZSC6k,Active
2/28/2019 0:00,4wMNioSQpZSC6k,Active
1/31/2019 0:00,4wMNioSQpZSC6k,Active
4/30/2019 0:00,4wMNioSQpZSC6k,Active
4/30/2020 0:00,4wMNioSQpZSC6k,Active
8/31/2020 0:00,4wMNioSQpZSC6k,Active
6/30/2019 0:00,4wMNioSQpZSC6k,Active
11/30/2018 0:00,4wMNioSQpZSC6k,Active
4/30/2019 0:00,4wr1uH3Pudzp7Q,Active
12/31/2019 0:00,4wr1uH3Pudzp7Q,Active
5/31/2019 0:00,4wr1uH3Pudzp7Q,Active
1/31/2020 0:00,4wr1uH3Pudzp7Q,Active
5/31/2020 0:00,4wr1uH3Pudzp7Q,Active
2/28/2019 0:00,4wr1uH3Pudzp7Q,Active
3/31/2020 0:00,4wr1uH3Pudzp7Q,Active
8/31/2020 0:00,4wr1uH3Pudzp7Q,Active
12/31/2018 0:00,4wr1uH3Pudzp7Q,Active
4/30/2020 0:00,4wr1uH3Pudzp7Q,Active
3/31/2019 0:00,4wr1uH3Pudzp7Q,Active
7/31/2020 0:00,4wr1uH3Pudzp7Q,Active
11/30/2018 0:00,4wr1uH3Pudzp7Q,Active
6/30/2020 0:00,4wr1uH3Pudzp7Q,Active
2/29/2020 0:00,4wr1uH3Pudzp7Q,Active
10/31/2019 0:00,4wr1uH3Pudzp7Q,Active
1/31/2019 0:00,4wr1uH3Pudzp7Q,Active
9/30/2020 0:00,4wr1uH3Pudzp7Q,Active
9/30/2019 0:00,4wr1uH3Pudzp7Q,Active
11/30/2019 0:00,4wr1uH3Pudzp7Q,Active
8/31/2019 0:00,4wr1uH3Pudzp7Q,Active
10/31/2020 0:00,4wr1uH3Pudzp7Q,Active
6/30/2019 0:00,4wr1uH3Pudzp7Q,Active
7/31/2019 0:00,4wr1uH3Pudzp7Q,Active
6/30/2020 0:00,7A76pkKf7MdL8S,Active
5/31/2019 0:00,7A76pkKf7MdL8S,Active
8/31/2019 0:00,7A76pkKf7MdL8S,Active
11/30/2018 0:00,7A76pkKf7MdL8S,Active
4/30/2020 0:00,7A76pkKf7MdL8S,Active
3/31/2020 0:00,7A76pkKf7MdL8S,Active
11/30/2019 0:00,7A76pkKf7MdL8S,Active
4/30/2019 0:00,7A76pkKf7MdL8S,Active
8/31/2020 0:00,7A76pkKf7MdL8S,Active
12/31/2018 0:00,7A76pkKf7MdL8S,Active
1/31/2020 0:00,7A76pkKf7MdL8S,Active
1/31/2019 0:00,7A76pkKf7MdL8S,Active
7/31/2019 0:00,7A76pkKf7MdL8S,Active
9/30/2020 0:00,7A76pkKf7MdL8S,Active
2/29/2020 0:00,7A76pkKf7MdL8S,Active
12/31/2019 0:00,7A76pkKf7MdL8S,Active
3/31/2019 0:00,7A76pkKf7MdL8S,Active
7/31/2020 0:00,7A76pkKf7MdL8S,Active
10/31/2020 0:00,7A76pkKf7MdL8S,Active
2/28/2019 0:00,7A76pkKf7MdL8S,Active
6/30/2019 0:00,7A76pkKf7MdL8S,Active
10/31/2019 0:00,7A76pkKf7MdL8S,Active
5/31/2020 0:00,7A76pkKf7MdL8S,Active
9/30/2019 0:00,7A76pkKf7MdL8S,Active
7/31/2020 0:00,4x63UFjviljQiN,Active
12/31/2018 0:00,4x63UFjviljQiN,Active
4/30/2019 0:00,4x63UFjviljQiN,Active
11/30/2018 0:00,4x63UFjviljQiN,Active
3/31/2019 0:00,4x63UFjviljQiN,Active
5/31/2019 0:00,4x63UFjviljQiN,Active
4/30/2020 0:00,4x63UFjviljQiN,Active
3/31/2020 0:00,4x63UFjviljQiN,Active
11/30/2019 0:00,4x63UFjviljQiN,Active
9/30/2020 0:00,4x63UFjviljQiN,Active
8/31/2019 0:00,4x63UFjviljQiN,Active
7/31/2019 0:00,4x63UFjviljQiN,Active
12/31/2019 0:00,4x63UFjviljQiN,Active
6/30/2020 0:00,4x63UFjviljQiN,Active
2/29/2020 0:00,4x63UFjviljQiN,Active
8/31/2020 0:00,4x63UFjviljQiN,Active
5/31/2020 0:00,4x63UFjviljQiN,Active
2/28/2019 0:00,4x63UFjviljQiN,Active
1/31/2019 0:00,4x63UFjviljQiN,Active
6/30/2019 0:00,4x63UFjviljQiN,Active
9/30/2019 0:00,4x63UFjviljQiN,Active
1/31/2020 0:00,4x63UFjviljQiN,Active
10/31/2020 0:00,4x63UFjviljQiN,Active
10/31/2019 0:00,4x63UFjviljQiN,Active
2/29/2020 0:00,4xO2tDAfbNOK3r,Active
11/30/2019 0:00,4xO2tDAfbNOK3r,Active
12/31/2019 0:00,4xO2tDAfbNOK3r,Active
3/31/2020 0:00,4xO2tDAfbNOK3r,Active
10/31/2020 0:00,4xO2tDAfbNOK3r,Active
1/31/2019 0:00,4xO2tDAfbNOK3r,Active
9/30/2019 0:00,4xO2tDAfbNOK3r,Active
5/31/2019 0:00,4xO2tDAfbNOK3r,Active
11/30/2018 0:00,4xO2tDAfbNOK3r,Active
8/31/2019 0:00,4xO2tDAfbNOK3r,Active
7/31/2019 0:00,4xO2tDAfbNOK3r,Active
3/31/2019 0:00,4xO2tDAfbNOK3r,Active
8/31/2020 0:00,4xO2tDAfbNOK3r,Active
6/30/2020 0:00,4xO2tDAfbNOK3r,Active
10/31/2019 0:00,4xO2tDAfbNOK3r,Active
4/30/2020 0:00,4xO2tDAfbNOK3r,Active
5/31/2020 0:00,4xO2tDAfbNOK3r,Active
6/30/2019 0:00,4xO2tDAfbNOK3r,Active
7/31/2020 0:00,4xO2tDAfbNOK3r,Active
1/31/2020 0:00,4xO2tDAfbNOK3r,Active
9/30/2020 0:00,4xO2tDAfbNOK3r,Active
12/31/2018 0:00,4xO2tDAfbNOK3r,Active
4/30/2019 0:00,4xO2tDAfbNOK3r,Active
2/28/2019 0:00,4xO2tDAfbNOK3r,Active
10/31/2020 0:00,Hh6k08Uk5RewBI,Active
7/31/2020 0:00,Hh6k08Uk5RewBI,Active
8/31/2020 0:00,Hh6k08Uk5RewBI,Active
9/30/2020 0:00,Hh6k08Uk5RewBI,Active
9/30/2019 0:00,8IHymYIwWOsOzI,Active
8/31/2019 0:00,8IHymYIwWOsOzI,Active
1/31/2019 0:00,8IHymYIwWOsOzI,Active
1/31/2020 0:00,8IHymYIwWOsOzI,Active
5/31/2020 0:00,8IHymYIwWOsOzI,Active
12/31/2018 0:00,8IHymYIwWOsOzI,Active
11/30/2018 0:00,8IHymYIwWOsOzI,Active
4/30/2020 0:00,8IHymYIwWOsOzI,Active
12/31/2019 0:00,8IHymYIwWOsOzI,Active
4/30/2019 0:00,8IHymYIwWOsOzI,Active
7/31/2019 0:00,8IHymYIwWOsOzI,Active
2/28/2019 0:00,8IHymYIwWOsOzI,Active
8/31/2020 0:00,8IHymYIwWOsOzI,Active
10/31/2020 0:00,8IHymYIwWOsOzI,Active
10/31/2019 0:00,8IHymYIwWOsOzI,Active
7/31/2020 0:00,8IHymYIwWOsOzI,Active
3/31/2019 0:00,8IHymYIwWOsOzI,Active
6/30/2019 0:00,8IHymYIwWOsOzI,Active
2/29/2020 0:00,8IHymYIwWOsOzI,Active
11/30/2019 0:00,8IHymYIwWOsOzI,Active
9/30/2020 0:00,8IHymYIwWOsOzI,Active
3/31/2020 0:00,8IHymYIwWOsOzI,Active
5/31/2019 0:00,8IHymYIwWOsOzI,Active
6/30/2020 0:00,8IHymYIwWOsOzI,Active
12/31/2018 0:00,891Jn1mXy1Ym6a,Active
7/31/2019 0:00,891Jn1mXy1Ym6a,Active
3/31/2019 0:00,891Jn1mXy1Ym6a,Active
2/29/2020 0:00,891Jn1mXy1Ym6a,Active
3/31/2020 0:00,891Jn1mXy1Ym6a,Active
11/30/2018 0:00,891Jn1mXy1Ym6a,Active
9/30/2020 0:00,891Jn1mXy1Ym6a,Active
11/30/2019 0:00,891Jn1mXy1Ym6a,Active
10/31/2019 0:00,891Jn1mXy1Ym6a,Active
1/31/2019 0:00,891Jn1mXy1Ym6a,Active
9/30/2019 0:00,891Jn1mXy1Ym6a,Active
8/31/2019 0:00,891Jn1mXy1Ym6a,Active
4/30/2020 0:00,891Jn1mXy1Ym6a,Active
2/28/2019 0:00,891Jn1mXy1Ym6a,Active
1/31/2020 0:00,891Jn1mXy1Ym6a,Active
12/31/2019 0:00,891Jn1mXy1Ym6a,Active
4/30/2019 0:00,891Jn1mXy1Ym6a,Active
5/31/2020 0:00,891Jn1mXy1Ym6a,Active
5/31/2019 0:00,891Jn1mXy1Ym6a,Active
7/31/2020 0:00,891Jn1mXy1Ym6a,Active
6/30/2019 0:00,891Jn1mXy1Ym6a,Active
10/31/2020 0:00,891Jn1mXy1Ym6a,Active
8/31/2020 0:00,891Jn1mXy1Ym6a,Active
6/30/2020 0:00,891Jn1mXy1Ym6a,Active
10/31/2019 0:00,4xo63xB2zhIP7t,Active
10/31/2020 0:00,4xo63xB2zhIP7t,Active
8/31/2019 0:00,4xo63xB2zhIP7t,Active
3/31/2019 0:00,4xo63xB2zhIP7t,Active
11/30/2019 0:00,4xo63xB2zhIP7t,Active
11/30/2018 0:00,4xo63xB2zhIP7t,Active
6/30/2019 0:00,4xo63xB2zhIP7t,Active
2/28/2019 0:00,4xo63xB2zhIP7t,Active
4/30/2020 0:00,4xo63xB2zhIP7t,Active
3/31/2020 0:00,4xo63xB2zhIP7t,Active
4/30/2019 0:00,4xo63xB2zhIP7t,Active
5/31/2020 0:00,4xo63xB2zhIP7t,Active
1/31/2020 0:00,4xo63xB2zhIP7t,Active
8/31/2020 0:00,4xo63xB2zhIP7t,Active
2/29/2020 0:00,4xo63xB2zhIP7t,Active
9/30/2019 0:00,4xo63xB2zhIP7t,Active
7/31/2019 0:00,4xo63xB2zhIP7t,Active
6/30/2020 0:00,4xo63xB2zhIP7t,Active
12/31/2019 0:00,4xo63xB2zhIP7t,Active
9/30/2020 0:00,4xo63xB2zhIP7t,Active
12/31/2018 0:00,4xo63xB2zhIP7t,Active
7/31/2020 0:00,4xo63xB2zhIP7t,Active
1/31/2019 0:00,4xo63xB2zhIP7t,Active
5/31/2019 0:00,4xo63xB2zhIP7t,Active
2/29/2020 0:00,BGaJsSv2w50PcO,Active
12/31/2019 0:00,BGaJsSv2w50PcO,Active
2/28/2019 0:00,BGaJsSv2w50PcO,New
4/30/2020 0:00,BGaJsSv2w50PcO,Active
1/31/2020 0:00,BGaJsSv2w50PcO,Active
6/30/2019 0:00,BGaJsSv2w50PcO,Active
7/31/2019 0:00,BGaJsSv2w50PcO,Active
7/31/2020 0:00,BGaJsSv2w50PcO,Active
6/30/2020 0:00,BGaJsSv2w50PcO,Active
11/30/2019 0:00,BGaJsSv2w50PcO,Active
9/30/2019 0:00,BGaJsSv2w50PcO,Active
12/31/2018 0:00,BGaJsSv2w50PcO,Active
8/31/2019 0:00,BGaJsSv2w50PcO,Active
5/31/2019 0:00,BGaJsSv2w50PcO,Active
4/30/2019 0:00,BGaJsSv2w50PcO,Active
8/31/2020 0:00,BGaJsSv2w50PcO,Active
1/31/2019 0:00,BGaJsSv2w50PcO,Active
5/31/2020 0:00,BGaJsSv2w50PcO,Active
3/31/2020 0:00,BGaJsSv2w50PcO,Active
11/30/2018 0:00,BGaJsSv2w50PcO,Active
3/31/2019 0:00,BGaJsSv2w50PcO,Active
10/31/2019 0:00,BGaJsSv2w50PcO,Active
6/30/2019 0:00,4yDUTnPQNWz3Gy,Active
7/31/2020 0:00,4yDUTnPQNWz3Gy,Active
1/31/2019 0:00,4yDUTnPQNWz3Gy,Active
12/31/2019 0:00,4yDUTnPQNWz3Gy,Active
4/30/2019 0:00,4yDUTnPQNWz3Gy,Active
3/31/2019 0:00,4yDUTnPQNWz3Gy,Active
4/30/2020 0:00,4yDUTnPQNWz3Gy,Active
2/29/2020 0:00,4yDUTnPQNWz3Gy,Active
8/31/2019 0:00,4yDUTnPQNWz3Gy,Active
5/31/2020 0:00,4yDUTnPQNWz3Gy,Active
11/30/2018 0:00,4yDUTnPQNWz3Gy,Active
3/31/2020 0:00,4yDUTnPQNWz3Gy,Active
11/30/2019 0:00,4yDUTnPQNWz3Gy,Active
9/30/2019 0:00,4yDUTnPQNWz3Gy,Active
9/30/2020 0:00,4yDUTnPQNWz3Gy,Active
2/28/2019 0:00,4yDUTnPQNWz3Gy,Active
12/31/2018 0:00,4yDUTnPQNWz3Gy,Active
7/31/2019 0:00,4yDUTnPQNWz3Gy,Active
10/31/2019 0:00,4yDUTnPQNWz3Gy,Active
6/30/2020 0:00,4yDUTnPQNWz3Gy,Active
1/31/2020 0:00,4yDUTnPQNWz3Gy,Active
5/31/2019 0:00,4yDUTnPQNWz3Gy,Active
8/31/2020 0:00,4yDUTnPQNWz3Gy,Active
10/31/2020 0:00,4yDUTnPQNWz3Gy,Active
3/31/2019 0:00,4yGXcjtOAo8Q9r,Active
4/30/2019 0:00,4yGXcjtOAo8Q9r,Active
9/30/2019 0:00,4yGXcjtOAo8Q9r,Active
7/31/2019 0:00,4yGXcjtOAo8Q9r,Active
1/31/2019 0:00,4yGXcjtOAo8Q9r,Active
5/31/2019 0:00,4yGXcjtOAo8Q9r,Active
11/30/2018 0:00,4yGXcjtOAo8Q9r,Active
12/31/2018 0:00,4yGXcjtOAo8Q9r,Active
8/31/2019 0:00,4yGXcjtOAo8Q9r,Active
2/28/2019 0:00,4yGXcjtOAo8Q9r,Active
6/30/2019 0:00,4yGXcjtOAo8Q9r,Active
10/31/2019 0:00,G46nfNWx7BtQNQ,Active
8/31/2020 0:00,G46nfNWx7BtQNQ,Active
2/29/2020 0:00,G46nfNWx7BtQNQ,Active
5/31/2020 0:00,G46nfNWx7BtQNQ,Active
3/31/2020 0:00,G46nfNWx7BtQNQ,Active
4/30/2020 0:00,G46nfNWx7BtQNQ,Active
6/30/2020 0:00,G46nfNWx7BtQNQ,Active
10/31/2020 0:00,G46nfNWx7BtQNQ,Active
7/31/2020 0:00,G46nfNWx7BtQNQ,Active
9/30/2020 0:00,G46nfNWx7BtQNQ,Active
11/30/2019 0:00,G46nfNWx7BtQNQ,Active
12/31/2019 0:00,G46nfNWx7BtQNQ,Active
1/31/2020 0:00,G46nfNWx7BtQNQ,Active
9/30/2019 0:00,9reexFrM81rGeI,Active
11/30/2019 0:00,9reexFrM81rGeI,Active
4/30/2019 0:00,9reexFrM81rGeI,Active
12/31/2019 0:00,9reexFrM81rGeI,Active
6/30/2019 0:00,9reexFrM81rGeI,Active
3/31/2019 0:00,9reexFrM81rGeI,Active
11/30/2018 0:00,9reexFrM81rGeI,Active
5/31/2019 0:00,9reexFrM81rGeI,Active
7/31/2019 0:00,9reexFrM81rGeI,Active
8/31/2019 0:00,9reexFrM81rGeI,Active
1/31/2019 0:00,9reexFrM81rGeI,Active
10/31/2019 0:00,9reexFrM81rGeI,Active
2/28/2019 0:00,9reexFrM81rGeI,Active
12/31/2018 0:00,9reexFrM81rGeI,Active
3/31/2020 0:00,CSVMHkMYUjRsoS,Active
1/31/2020 0:00,CSVMHkMYUjRsoS,Active
10/31/2020 0:00,CSVMHkMYUjRsoS,Active
2/28/2019 0:00,CSVMHkMYUjRsoS,Active
3/31/2019 0:00,CSVMHkMYUjRsoS,Active
12/31/2019 0:00,CSVMHkMYUjRsoS,Active
10/31/2019 0:00,CSVMHkMYUjRsoS,Active
1/31/2019 0:00,CSVMHkMYUjRsoS,Active
8/31/2020 0:00,CSVMHkMYUjRsoS,Active
9/30/2020 0:00,CSVMHkMYUjRsoS,Active
11/30/2018 0:00,CSVMHkMYUjRsoS,Active
2/29/2020 0:00,CSVMHkMYUjRsoS,Active
7/31/2019 0:00,CSVMHkMYUjRsoS,Active
12/31/2018 0:00,CSVMHkMYUjRsoS,Active
4/30/2020 0:00,CSVMHkMYUjRsoS,Active
4/30/2019 0:00,CSVMHkMYUjRsoS,Active
8/31/2019 0:00,CSVMHkMYUjRsoS,Active
11/30/2019 0:00,CSVMHkMYUjRsoS,Active
5/31/2020 0:00,CSVMHkMYUjRsoS,Active
5/31/2019 0:00,CSVMHkMYUjRsoS,Active
7/31/2020 0:00,CSVMHkMYUjRsoS,Active
6/30/2019 0:00,CSVMHkMYUjRsoS,Active
9/30/2019 0:00,CSVMHkMYUjRsoS,Active
6/30/2020 0:00,CSVMHkMYUjRsoS,Active
11/30/2018 0:00,DnR2NvqmHOpdAJ,Active
5/31/2019 0:00,4ydXcxQ8Xxn3of,Active
9/30/2019 0:00,4ydXcxQ8Xxn3of,Active
4/30/2020 0:00,GN4m4K2MbsfSV7,Active
1/31/2020 0:00,GN4m4K2MbsfSV7,Active
2/28/2019 0:00,4ydXcxQ8Xxn3of,Active
7/31/2019 0:00,4ydXcxQ8Xxn3of,Active
3/31/2020 0:00,GN4m4K2MbsfSV7,Active
8/31/2020 0:00,GN4m4K2MbsfSV7,Active
3/31/2019 0:00,4ydXcxQ8Xxn3of,Active
8/31/2019 0:00,4ydXcxQ8Xxn3of,Active
11/30/2018 0:00,4ydXcxQ8Xxn3of,Active
5/31/2020 0:00,GN4m4K2MbsfSV7,Active
6/30/2019 0:00,4ydXcxQ8Xxn3of,Active
1/31/2019 0:00,4ydXcxQ8Xxn3of,Active
10/31/2020 0:00,GN4m4K2MbsfSV7,Active
12/31/2018 0:00,4ydXcxQ8Xxn3of,Active
